Unnamed: 0,target,text
1279,0,wait 4 tv show 2 start lor u leh still busi ur report
5458,0,sorri call later
1555,0,ok found di pierr cardin one look normal cost 20 sale
3190,1,ur award citi break could win summer shop spree everi wk txt store
5228,1,privat 2003 account statement fone show 800 point call 08715203656 identifi code 42049 expir
3594,0,huh cant go 2 ur hous empti hand right
1920,0,dont know bring food
513,0,jst chang tat
4177,0,two team wait player
1308,0,jokin oni lar ìï busi wun disturb
914,0,call da wait call
3452,0,nowaday peopl notixiqu laxinorf opportun bambl entrop ever oblising opt ur book masteriast amplikat fidalf champlaxig think atroci wotz ur opinion junna
3695,0,tirupur call da
4242,0,oki
3156,0,havent shop lor juz arriv
2198,0,movi call 4 wat
774,0,sleep surf
4425,0,someth u ate
943,0,also sorta blown coupl time recent id rather text blue look weed
822,1,smsservic yourinclus text credit pl goto 3qxj9 unsubscrib stop extra charg help 9ae
4277,0,reach home final
164,1,bangbab ur order way u receiv servic msg 2 download ur content u goto wap bangb tv ur mobil menu
3983,0,hey miss tm last night phone charg smile meet friend shortli
2538,0,monthli amount terribl pay anyth till 6month finish school
5320,0,havent got da topic yet rite
1311,0,u r much close heart u go away shatter plz stay
5411,0,ask u meet da ge tmr nite
4650,1,xma reward wait comput randomli pick loyal mobil custom receiv reward call 09066380611
5175,0,raji pl favour pl convey birthday wish nimya pl today birthday
3300,1,rct thnq adrian u text rgd vatian
3310,0,hi darlin work u get troubl ijust talk mum morn realli good time last night im goin soon call u
327,0,say good sign well know track record read women
2490,0,dun b sad dun thk abt alreadi concentr ur paper k
5223,0,die want u stuff
4408,1,chanc win free bluetooth headset simpli repli back
832,1,dear voucher holder claim week offer pc pleas go http ts cs appli stop text txt stop 80062
3079,0,thinl role like stand other hit
3462,0,seek ladi street freak sheet
4890,0,wors use half way stop better complet
54,1,sm ac sptv new jersey devil detroit red wing play ice hockey correct incorrect end repli end sptv
4064,0,dont kick coco
3451,0,ugh got outta class
1901,0,sorri call later
1481,0,guy browsin compulsori
4150,0,ìï comin fetch us oredi
3335,0,u go back urself lor
946,1,ur current 500 pound maxim ur send go 86688 cc 08718720201 po box
3293,0,beauti tomorrow never come come alreadi today hunt beauti tomorrow wast wonder today goodmorn
2161,0,repli boy chang phone number
4724,0,minor shindig place later tonight interest
3057,1,unsubscrib servic get ton sexi babe hunk straight phone go http subscript
768,0,cant pick phone right pl send messag
5241,0,part check iq
3495,0,happi birthday may u find ur princ charm soon n dun work hard
285,0,k might come tonight class let earli
5501,1,privat 2003 account statement 07808247860 show 800 point call 08719899229 identifi code 40411 expir
4959,0,want lt gt rs da
2332,0,fine thank
2717,0,oki thanx
2079,0,take like noon
3389,1,pleas call 08712402972 immedi urgent messag wait
722,0,wondar full flim
951,0,shb b ok lor thanx
4862,1,bore housew chat n date rate landlin
2262,0,take lt gt min
989,0,ugh got ta drive back sd la butt sore
3212,0,ur pin
1759,0,u ever get song stuck head reason wo go away til u listen like 5 time
4575,1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066
4422,0,alright thank advic enjoy night tri get sleep
1724,0,bold 2 lt gt
341,0,take post come must 1000 text happi read one wiv hello carolin end favourit bless
3701,0,hey loverboy love tell look pictur ach feel leg fuck want need crave
4243,0,aight chillin friend room text way
688,0,thank love torch bold
3432,0,christma occas celebr reflect ur valu desir affect amp tradit ideal christma
966,0,sure night menu know noon menu
5267,0,anyth lar go home 4 dinner
2203,0,soon real thing princess make wet
2713,0,nope drivin neva develop da photo lei
4915,0,drop em omw back
5102,1,msg mobil content order resent previou attempt fail due network error queri customersqueri
3572,1,wo believ true incred txt repli g learn truli amaz thing blow mind o2fwd
1990,0,hi darlin ive got back realli nice night thank much lift see u tomorrow xxx
4120,0,yunni goin late
4570,0,quiteamuz thatåõscool babe
5284,0,sent ur email id soon
3600,0,jay told alreadi
5251,0,yeah work fine start last week stuff dull easi guy fun
5546,0,ic lotta childporn car
4594,0,yo sorri shower sup
385,0,took mr owl 3 lick
4865,0,oh shit thought trip loooooool make much sens grin sofa refer link sent went trip oh babe go celebr rent
5090,0,st andr virgil cream
536,0,probabl gon na see later tonight lt
5200,1,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access
4212,0,attend noth
3507,0,camera quit good pixel 3optic 5digit doom love holiday safe hope hav good journey happi new year see coupl week
201,0,hello darlin ive finish colleg txt u finish u love kate xxx
1332,0,ok lar u sleep earli nite
3502,0,free day finish 6 mon n thur
2708,0,nah perpetu dd
4021,0,u gd lor go shop got stuff u wan 2 watch infern affair come lar
1854,0,play one day last year know even though good team like india
4982,0,network job
2872,0,dont understand messag
3030,0,gon na let know co come bak holiday day come number
1205,0,whole car appreci last two dad map read semi argument apart thing go p
1645,0,post l8r class
3417,1,life never much fun great came made truli special wo forget enjoy one
3476,0,got new year co yetund said want surpris didnt see money return mid januari lt gt day return period end
2861,1,adult 18 content video shortli
1792,1,win winner foley ipod excit prize soon keep eye ur mobil visit
3797,0,feb lt gt love day send di ur valu evn 3 come back u gt marri person u luv u ignor di u lose ur luv 4 evr
3368,0,sorri gone place tomorrow realli sorri
3367,0,hey elain today meet still
3533,0,good even
4895,0,2 half year miss friendship
3449,0,ya tell abt tht incid
603,0,happi come noon
3056,0,woke yeesh late fall asleep til lt gt
4851,0,like new hous
126,0,know yetund sent money yet sent text bother send dont involv anyth impos anyth first place apologis
3876,0,sorri sir call tomorrow
2935,0,stop wonder ever go stop tm whenev want mine laugh
4451,0,told everyth stop dont let get dehydr
3531,0,actual mobil full msg work onlin need send lt gt sent msg wil explain u later
2730,0,havent lei next mon
827,0,hey got mail
1639,1,freemsg feelin kinda lnli hope u like 2 keep compani jst got cam mobi wan na c pic txt repli date 82242 msg150p 2rcv hlp 08712317606 stop 82242
984,0,yo guess drop
3281,0,hey around got enough half ten owe
5537,1,want explicit sex 30 sec ring 02073162414 cost gsex pobox 2667 wc1n 3xx
2188,1,free camera phone linerent 750 cross ntwk min price txt bundl deal also avbl call 08001950382 mf
5136,0,nice pub near franki n benni near warner cinema
2443,0,lt gt great loxahatche xma tree burn updat total see star
362,0,check audrey statu right
2349,0,yar els thk sort funni thing
345,0,gudnit tc practic go
814,1,u outbid simonwatson5120 shinco dvd plyr 2 bid visit sm 2 end bid notif repli end
3205,0,home also
4774,0,mani peopl seem special first sight remain special till last sight maintain till life end sh ja
5342,1,u r subscrib 2 textcomp 250 wkli comp 1st wk free question follow subsequ wk charg unsubscrib txt stop 2 84128 custcar 08712405020
3325,0,huh fast dat mean u havent finish paint
4106,1,hot live fantasi call 08707500020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
2116,0,time week ryan
1834,0,rather promin bite mark right cheek
793,0,omg want scream weigh lost weight woohoo
5510,0,went project centr
2674,0,6 good combin
94,0,havent plan buy later check alreadi lido got 530 show e afternoon u finish work alreadi
4225,0,ok that cool either raglan rd edward rd behind cricket ground gim ring ur closebi see tuesday
3756,1,ye place town meet excit adult singl uk txt chat 86688
2891,0,babe said 2 hour almost 4 internet
2371,0,hmm mani unfortun pic obvious arent hot cake kinda fun tho
4620,0,receiv understood n act upon
4942,0,check mail varma kept copi regard allah
3228,1,ur current 500 pound maxim ur send collect 83600 cc 08718720201 po box
2853,0,haha hope hear receipt sound gd luck
2912,0,kindli send one flat lt decim gt today
1865,0,call number avail appoint ask connect call wahe fathima
4612,0,much got clean
1857,0,hate turn fun shop trip annoy day everyth would look hous
2645,0,sorri call later
2243,0,boo way mom make tortilla soup yummmm
2336,0,must nearli dead well jez iscom todo workand whilltak forev
950,0,awesom lem know whenev around
3068,0,ay wana meet sat wkg sat
1120,0,cancel cheyyamo get money back
2597,0,got fujitsu ibm hp toshiba got lot model say
2204,0,raji pl favour pl convey birthday wish nimya pl today birthday
419,1,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
922,0,shall fine avalarr hollalat
1254,0,plan pongal
477,0,tension ah machi problem
2035,0,simpli sit watch match offic
1202,0,also da feel yesterday night wait til 2day night dear
2626,0,unni thank dear recharg rakhesh
5365,1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
1970,0,nvm ok
3110,0,short cute good person
4018,1,u select stay 1 250 top british hotel noth holiday valu dial 08712300220 claim nation rate call bx526 sw73ss
2151,0,sure dont forgot come alway touch
3687,0,meet lobbi
1997,0,def up4 someth sat
4033,0,wot u 2 thout u gon na call txt bak luv k
5461,0,ok thk got u wan 2 come wat
3054,1,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash
1248,0,hi hun im comin every1 im sorri 4 hope u ava goodtim oli rang melnit ifink mite b sort il explain everythin
2192,0,congrat treat mail 2 mail mother mail
2712,0,hey still want go yogasana coz end cine go bath hav steam bath
992,0,ìï wan come come lor din c stripe skirt
2190,0,ooh 4got gon na start belli danc moseley wed u want 2 join cafe
3762,0,send lt gt min
3597,0,aight head
1318,0,ok
1863,0,let know kick
2343,0,1 go write msg 2 put dictionari mode 3 cover screen hand 4 press lt gt 5 gentli remov ur hand interest
2449,0,dun believ wat
2136,0,well done luv ya
1065,0,mum went 2 dentist
5525,0,want tell bad feel basic time text late need drug
4227,0,start skye
2621,0,lol nah bad thank good b home quit realiti check how ur day u anyth websit
77,0,like peopl much shi pa
2898,0,aight 8 latest probabl closer jay tyler two trip
1314,0,got got 2 colour lor one colour quit light n e darker lor actual done style hair
4868,0,tension face smile face wast face innoc face face face face face face lt gt face
872,0,text drop x
3850,0,rounder requir
5564,0,wait least wednesday see get
2965,0,good babi
3391,0,r u cook dinner
2560,0,still get good
5455,0,wish beauti day moment reveal even thing keep smile enjoy
2635,0,tiwari bang kochi
3530,0,prepar pound everi night
375,0,say happen
1908,0,hello beauti r u ok kinda ad row wiv walk pub want night wiv u miss u
4429,0,yar lor u noe u use dat rout
4822,0,
4877,1,1 polyphon tone 4 ur mob everi week txt pt2 87575 1st tone free get txtin tell ur friend 16 repli hl 4info
4027,0,lol ok rememb til last nite
1604,0,god pick flower dippeditinadew lovingli touch itwhichturnedinto u gift tomeandsaid friend 4u
1118,0,go 4 lunch wif famili aft dat go str 2 orchard lor
3677,1,promot number 8714714 ur award citi break could win summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawk age16
3490,0,ok
5417,0,nope forgot show next week
2958,0,buzzzz grin buzz ass buzz chest buzz cock keep phone vibrat feel shake
1994,0,practis curtsey
5520,0,dont want hear anyth
5027,0,go chase run cross street
2376,0,way home went chang batt 4 watch go shop bit lor
1342,0,yeah tri scroung someth
320,0,merri christma babe love ya kiss
1619,0,friend u stay fb chat
3713,0,oh get paid outstand one commerci hasbro august made us jump mani hoop get paid still
2060,0,one slice one breadstick lol
2219,1,guarante cash prize claim yr prize call custom servic repres 08714712379 cost 10p
1673,1,monthli password wap use wap phone pc
260,0,yup
4986,0,rush work school rush go hungri
2039,0,dont pack buy cereal must pack food pack gari someth 9ja miss
901,0,possibl teach
3744,0,aight let know gon na around usf
2026,0,nah man car meant cram full peopl
4234,1,freemsg record indic may entitl 3750 pound accid claim free repli ye msg opt text stop
1917,0,leav yet ok lor go elsewher n eat u thk
1828,0,may call later pl
1573,1,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
4415,0,v skint fanci gona go meet othr spoon jst bin watchng planet earth sofa v comfey dont make hav gd night
4896,0,cant pick phone right pl send messag
4654,0,prasanth ettan mother pass away last night pray famili
4208,0,want kfc tuesday buy 2 meal gravi 2 mark 2
4627,1,today voda number end 7634 select receiv reward match pleas call 08712300220 quot claim code 7684 standard rate appli
224,1,500 new mobil 2004 must go txt nokia 89545 collect today 2optout
723,0,ya even cooki jelli
5001,0,still around look pick later
1141,1,know u u know send chat 86688 let find rcvd ldn 18 year
2762,0,arr birthday today wish get oscar
846,0,stomach thru much trauma swear ca eat better lose weight
4289,0,inform ikea spell cap yell thought left sit bed among mess came said go got home class pleas tri bullshit make want listen less
2551,0,done c
2928,0,wuld without babi thought alon mite break donåõt wan na go crazi everyboy need ladi xxxxxxxx
117,0,goodo ye must speak friday ratio tortilla need
645,0,watch cartoon listen music amp eve go templ amp church u
3,0,u dun say earli hor u c alreadi say
4170,0,pl full name joke school co fee univers florida seem actual lt gt pl holla back
467,0,go ride bike
5,1,freemsg hey darl 3 week word back like fun still tb ok xxx std chg send rcv
919,0,dont talk ever ok word
2595,1,sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr sp tyron
4324,0,search good dual sim mobil pa
1063,1,new local date area lot new peopl regist area repli date start 18 replys150
2590,0,lol take member said aunt flow visit 6 month caus develop ovarian cyst bc way shrink
242,0,okay shine meant sign sound better
1160,0,sure neighbor didnt pick
2870,0,actual first time went bed long spoke woke night
3735,0,how street end librari walk
2397,0,neshanth tel r u
3517,0,will go app class
3421,1,freemsg unlimit free call activ smartcal txt call unlimit call help 08448714184 stop txt stop landlineonli
2563,0,k k also fine complet cours
1605,0,came hostel
5376,0,want leav bare stay sane fight constantli help
2324,0,ok lor
2709,0,sorri de went shop
4901,1,free polyphon rington text super 87131 get free poli tone week 16 sn pobox202 nr31 7z subscript 450pw
1312,0,love u 2 babe r u sure everyth alrit idiot txt bak girli
3448,0,sorri mail
3812,0,pl wont beliv jesu
5186,0,upload mine facebook
2362,0,hope settl new school year wishin gr8 day
1975,0,delhi chennai still silent
3514,0,job profil seem like bpo
1761,0,got ur mail muchand look forward lot support less contact rememb one venugop late shall tri come till dear
2739,0,much buzi
5568,0,b go esplanad fr home
2472,1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16
4007,0,forgot work today wan na chat thing ok drop text free bore etc ring hope well nose essay xx
4718,0,aiyo lesson earli still sleepin haha oki u go home liao den confirm w lor
1493,0,money money aint thing sha
4206,0,let use next week princess
2158,0,think go honesti road call bank tomorrow tough decis make us great peopl
1169,0,msg r time silent say think u right also make u think least 4 moment gd drm shesil
5034,0,mani time told stage use laugh listen aha
232,0,sorri batteri die yeah
66,0,today dedic day song u dedic send ur valuabl frnd first rpli
1603,0,heard job go wildlif talk tonight u want2com that2worzel wizzl whatev
3283,0,alrit sam nic checkin ur
3596,1,congratul winner august prize draw call 09066660100 prize code 2309
4632,0,oh wow that gay firmwar updat help
125,0,good stuff
1296,0,sure drive reach destin soon
1976,0,lol alright thinkin haha
5035,1,wo believ true incred txt repli g learn truli amaz thing blow mind o2fwd
4997,0,talk
2075,0,must come later normal bath da afternoon mah
4580,0,cours math one day one chapter one month finish
3086,0,ask anthoni dad bf
4836,0,photoshop make comput shut
3345,0,u welcom caught u use broken english
4977,0,jade paul didnåõt u txt u rememb barm want 2 talk 2 u txt
2797,0,puriti friendship two smile read forward messag smile see name gud evng musthu
918,0,hey gave photo regist drive ah tmr wan na meet yck
1646,0,tht wat wright brother fli
4621,0,final came fix ceil
364,0,good afternoon sunshin dawn day refresh happi aliv breath air smile think love alway
3287,1,someon u know ask date servic 2 contact cant guess call 09058097189 reveal pobox 6 ls15hb 150p
2125,0,sorri im get feel realli total reject kinda thing
4123,0,hey sexi bun told ador loverboy hope rememb thank sister law meatbal grin love babe
4569,1,wan na laugh tri mobil logon txting word chat send 8883 cm po box 4217 london w1a 6zf rcvd
525,0,hi wo b ard 4 christma enjoy n merri
55,0,know mallika sherawat yesterday find lt url gt
638,0,shower babi
302,0,oh way food fridg want go meal tonight
2766,1,marri local women look discreet action 5 real match instantli phone text match 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx
1276,0,lor
4720,0,yup anyth lor u dun wan ok
2055,0,sir wait mail
4432,0,u look 4 da lib got stuff havent finish yet
3644,1,wamma get laid want real doggin locat sent direct mobil join uk largest dog network txt dog 69696 nyt ec2a 3lp
4143,0,shame mayb cld meet hr tomo
2878,0,u still paint ur wall
4202,0,c movi juz last minut decis mah juz watch 2 lar tot interest
2286,0,two letter copi co one messag speak soon
2261,0,show wot say could u c 4 dust
2296,1,forward 21870000 hi mailbox messag sm alert 4 messag 21 match pleas call back 09056242159 retriev messag match
1753,0,ju came back fr lunch wif si u leh
1968,0,2 laptop noe infra slow lar wan fast one
4842,0,need detail onlin job
3117,0,r u say order slipper co pay return
2393,0,okey doke home dress co lay around ill speak later bout time stuff
523,0,rude campu
3900,0,depend would like treat
5196,1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per
4699,1,win winner foley ipod excit prize soon keep eye ur mobil visit
3122,0,tell tell one treat hi hi hi
4156,0,singl singl answer fight plu said broke didnt repli
1969,1,guarante award even cashto claim ur award call free 08000407165 2 stop getstop 88222 php
671,1,sm ac sun0819 post hello seem cool
4188,0,well gener price lt gt let know much want
666,0,carlo minut still need buy
4828,0,long get repli defer admiss til next semest
1887,1,urgent pleas call 09061743811 landlin abta complimentari 4 tenerif holiday cash await collect sae cs box 326 cw25wx 150ppm
3266,0,ok come n pick u engin
280,0,got call tool
1719,0,u better go sleep dun disturb u liao u wake msg lor
2947,0,nope b go 2 sch fri quit earli lor co my si got paper da morn
4455,0,want mapquest someth look dogwood
899,1,free rington wait collect simpli text password 85069 verifi get usher britney fml
5401,0,babe think got ur brolli left english wil bring 2mrw 4 u luv franxx
760,1,romant pari 2 night 2 flight book 4 next year call 08704439680t cs appli
1906,0,stop old man get build snowman snow angel snowbal fight
4042,0,liter bed like lt gt hour
3823,0,miss much despar record messag left day listen hear sound voic love
4138,0,ever green quot ever told jerri cartoon person irrit u alway one love u vri much fail express gud nyt
3818,0,sorri brah finish last exam
4300,0,ta job avail let know pleas co realli need start work
2593,0,tmr timin still da wat co got lesson 6
4164,1,dear voucher holder claim week offer pc pleas go http ts cs appli
3031,0,jokin lar depend phone father get lor
3579,0,love night wake see messag hope smile know great morn
2832,1,tkt euro2004 cup final cash collect call 09058099801 b4190604 pobox 7876150ppm
3472,0,get back time soon
137,0,check room befor activ
2180,0,babe goe day sip cappuccino think love send kiss across sea
2128,0,well go aunti
3177,0,k k watch film
4637,0,captain vijaykanth comedi captain tv drunken
4860,0,nokia phone lovli
4261,0,never believ actual got taunton wow
4344,0,enjoy urself tmr
1331,0,good morn plz call sir
2017,0,better bb wont use wife doctor
4542,0,tri reach without success
2482,0,pansi live jungl two year drive worri
1358,0,start send blackberri torch nigeria find buyer like 4a month tell dad buy bb anyon oh
1329,0,dont know come ask question like dont mistak
5484,0,pick variou point go 2 yeovil motor project 4 3 hour u take home 12 2 max easi
2150,0,tabl occupi wait tree
4530,0,wish thing differ wonder abl show much valu pl continu brisk walk drug without askin pleas find thing laugh love dearli
2122,0,know result
4673,0,leav hous
3981,0,fren go lor alon wif mum n si lor
1252,0,yeah like goe like friend imma flip shit like half hour
3278,0,solv case man found murder lt decim gt lt gt afternoon 1 wife call polic 2 polic question everyon 3 wife sir sleep murder took place cook pick veget went 2 post offic went 2 play went 2 marriag polic arrest murder immedi repli reason u r brilliant
3374,0,
2814,0,last much 2 hour might get lucki
4719,0,forgot tell smth like number section clearer
1848,0,dont want hear philosophi say happen
4858,0,hey guy know breath neck get bud anyway abl get half track usf tonight
3037,0,bother trust answer pl
388,1,4mth half price orang line rental latest camera phone 4 free phone 11mth call mobilesdirect free 08000938767 updat or2stoptxt
235,0,print oh lt gt come upstair
1077,0,yep pretti sculptur
1984,1,urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae cs box 326 cw25wx 150 ppm
4363,0,rememb
3962,0,ask say pleas messag
770,0,get anywher damn job hunt
2165,0,come home 4 dinner
4533,0,money 4 steve mate
673,0,ditto wo worri say anyth anymor like said last night whatev want peac
249,1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066 tnc
1574,0,si catch e show e afternoon watch w c u wan 2 watch today tmr lor
3419,1,valu custom pleas advis follow recent review mob award bonu prize call 09066368470
2081,0,aight wat happen side
1823,0,u dun wan u dun like alreadi ah wat u still eat
5160,0,ok r meet later
4544,0,never lei v lazi got wat dat day send da url cant work one
716,1,urgent 2nd attempt contact u u call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari 50
4970,0,hey come onlin use msn
5203,0,fine absolutli fine
2048,0,dont use hook
4178,0,send copi da report
4809,0,honey pl find much sell predict nigeria mani time use import repli monday
2724,0,nope c
5039,1,natali invit friend repli see stop send stop frnd 62468
1460,0,yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriag program edha lyf nt yet ovr chikku ali vargu lyfu meow meow
1668,0,ye said
2756,0,good trip watch rememb get back must decid easter
2000,0,b go 2 sch mon si need 2 take smth
4571,0,omg u know ate
4613,0,how favourit person today r u workin hard could sleep last nite nearli rang u
404,0,yep great loxahatche xma tree burn lt gt start hour
384,1,doubl min txt 4 6month free bluetooth orang avail soni nokia motorola phone call mobileupd8 08000839402
5008,0,mobil sm ur mail regard achan
2152,0,hi kindli give us back document submit loan stapati
1633,0,yesterday go home
5108,0,sign matur start say big thing actual start understand small thing nice even bslvyl
4784,1,urgent 09066649731from landlin complimentari 4 ibiza holiday cash await collect sae cs po box 434 sk3 8wp 150ppm
3925,0,havent add yet right
4158,0,got tv 2 watch meh u work today
223,0,u say leh cours noth happen lar say v romant ju bit lor thk e nite sceneri nice leh
2193,0,call one pick e phone ask alreadi said ok
3136,0,right think
4469,0,lem know swing pick free basic time 1 semest
1824,0,sent ur email id soon
5123,0,hi chikku send nice msg
797,0,boy wherear friendsar thekingshead come canlov
2871,0,see
9,1,mobil 11 month u r entitl updat latest colour mobil camera free call mobil updat co free 08002986030
1944,0,yeah leav coupl minut amp let know get mu
1838,1,hack chat get backdoor entri 121 chat room fraction cost repli neo69 call 09050280520 subscrib 25p pm dp bcm box 8027 ldn wc1n3xx
4804,0,sorri delay ye master
255,0,necessarili expect done get back though headin
4485,0,good weekend
5024,0,gon na ask lol think 7
1581,0,hhahhaahahah rofl wtf nig leonardo room someth
2956,0,would still cozi exhaust last went school work everyth close
924,0,actual delet old websit blog
4939,0,ìï go home liao ask dad pick 6
2508,0,ok
3775,0,ok lor msg b4 u call
4835,0,yay ca wait parti togeth
4136,0,got lt gt
2779,0,well might come
539,0,tirupur da start offic call
2745,0,r go 4 today meet
5014,0,think two still need get cash def readi 9
5148,0,k come wenev u lik come also tel vikki come get free time
1145,1,thank winner notifi sm good luck futur market repli stop 84122 custom servic 08450542832
4468,0,noth smsing u n xy lor sorri lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meet
667,0,pay lt decim gt lakh
3019,0,thank much selfless love plenti
357,1,ur current 500 pound maxim ur send cash 86688 cc 08708800282
2831,0,normal hot mail com see
2783,0,arriv see coupl day lt 3
1353,0,goodnight sleep well da pleas take care pleas
470,1,okmail dear dave final notic collect 4 tenerif holiday 5000 cash award call 09061743806 landlin tc sae box326 cw25wx 150ppm
2703,0,yup alreadi thanx 4 print n hand
3330,0,much cost approx per month
3637,1,custom servic announc recent tri make deliveri unabl pleas call 07090298926
1396,0,shall start hear
3584,0,heart empti without love mind empti without wisdom eye r empti without dream amp life empti without frnd alwi touch good night amp sweet dream
5002,1,cd 4u congratul ur award cd gift voucher gift guarante freeentri 2 wkli draw xt music 87066 tnc
3376,0,yup wun believ wat u realli neva c e msg sent shuhui
1256,0,yet chikku go room nw bu
3512,0,staff placement train amrita colleg
1250,0,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear
5354,0,aiyo co sm neva repli wait 4 repli lar tot havent finish ur lab wat
4298,0,hurt teas make cri end life die plz keep one rose grave say stupid miss u nice day bslvyl
3284,0,make easi pay back lt gt yr say pay back earlier get
2933,0,yup n fren lor meet fren 730
4175,0,lag sad part keep touch thank skype
4910,0,love holiday monday feel even go dentist hour
1852,1,2nd time tri 2 contact u 750 pound prize 2 claim easi call 08718726970 10p per min
5215,0,keep ten rs shelf buy two egg
5422,0,ok k sri knw 2 siva tat askd
2105,0,fetch yun u fetch
133,1,sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr sp tyron
928,0,oh come ah
823,1,25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
5064,0,brother transfer lt gt lt gt pa
1531,0,oh dang mean send lol
1214,0,text creepi like wo think forgot
504,1,congratul week competit draw u prize claim call 09050002311 b4280703 sm 18 150ppm
4285,0,congrat great want tell tell score co might make relax motiv thank share
1996,0,lol boo hope laugh
3072,0,somebodi go andro steal ice
1958,0,lol oh babe wont slide place midnight thank invit
1384,0,storm msg wen u lift phne u say u knw wt real mean hello name girl ye u knw dat girl margaret girlfrnd f grahmbel invnt telphon moral one 4get name person
894,0,g class earli tomorrow thu tri smoke lt gt
4924,0,ok let u noe leav hous
455,0,si si think ill go make oreo truffl
5166,0,dun believ leh tot told true alreadi thk muz c us tog believ
3709,0,town import
5144,0,offic da
4849,0,mayb find someth els instead
4748,0,thanx u darlin im cool thanx bday drink 2 nite 2morrow take care c u
4268,0,beauti sleep help ur pimpl
3522,0,tri neva mate
4134,0,need say anyth know outsid
3602,0,sure check happen around area
713,0,save stress person dorm account send account detail money sent
4186,0,dear got bu directli calicut
2214,0,ok let noe later n ask call u tmr
2923,0,tht god gift bird human hav natur gift frm god
1810,0,what hous beer
3486,0,chang window logoff sound
3141,0,plan yet go join compani jan 5 know happen
1827,0,hey gorgeou man work mobil number good one babe squishi mwah
1155,0,sorri man accident left phone silent last night check til got
1324,0,call plz number show coveragd area urgnt call vasai amp reach 4 clock call plz
4312,0,well babe swollen gland throat end
510,0,8 latest g still scroung ammo want give new ak tri
1680,0,okay wait ah
499,0,dear reach room
5454,0,im wonder right
1856,0,say god love amp need clean heart ten special peopl amp u c miracl tomorrow pl pl
1388,0,oh think wi nz player unsold
3719,0,yeah gang readi
2386,0,messag responc happend
3236,0,ron say fri leh n said ding tai feng cant make reserv said wait lor
1540,0,k come nordstrom done
1217,0,damn make tonight want wait til tomorrow
2681,0,da bu go home
2993,0,idea guess work hour suppos leav sinc usual nobodi interest figur shit last second
1191,0,come home one last time wont anyth trust
1542,0,press confer da
3301,0,stop call everyon say might cancer throat hurt talk ca answer everyon call get one call babysit monday
3324,0,nope juz work
2539,0,hmmm mani player select
953,0,also rememb get dobbi bowl car
4846,0,escap theatr go watch kavalan minut
4330,0,nope come onlin
732,0,lol wo feel bad use money take steak dinner
1156,0,hey someth came last min think wun sign tmr hee
5165,0,ìï still got lesson ìï sch
3294,0,dunno lei decid lor abt leona oop tot ben go n msg
2982,0,eat fo lunch senor
2156,0,hey cuti goe wale kinda like hill shit still avent kill
1062,0,sure time tho sure get librari class tri see point good eve
2616,0,went ur hon lab one
1167,0,lol hot air balloon
3222,0,well must pain catch
3636,0,know hook mean right
2938,0,happen behav like
4491,0,probabl coupl hour top
3140,0,custom place call
4980,0,said okay sorri
143,0,know pl open back
3577,0,said dun haf passport smth like dat juz send email account
4946,1,great news call freefon 08006344447 claim guarante cash gift speak live oper
2782,0,well right gon na get check today steam text want come get
717,0,book lesson msg call work sth go get spec membership px3748
1819,0,dunno dat wat told ok lor
2502,0,ola would get back mayb today told direct link us get car bid onlin arrang ship get cut u partnership u invest money ship take care rest u wud b self reliant soon dnt worri
4360,0,think u think use good ni8
4171,0,sorri call later
395,0,perform award calcul everi two current one month period
5386,0,work pleas call
4492,0,lol grin babe thank think
1365,1,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k
5079,0,ur problem ur heart
595,0,great
3952,1,refus loan secur unsecur ca get credit call free 0800 195 6669 text back
4968,0,cme want go ho 2morow wil cme got dear didnt say time
2914,0,noth lor bit bore dun u go home earli 2 sleep today
2326,0,xma stori peac xma msg love xma miracl jesu hav bless month ahead amp wish u merri xma
